175917
88336.5
41528.1
46186.3
40889
27427.9
28088.9
26359.2
26232.6
24442.8
20763.3
24110.2
22121.8
17722.5
20877.8
16658.3
17956.6
13863.6
18493.4
17151.9
15634.2
17407.5
15157.5
17223.8
14292.4
17144.9
15887.4
16213.9
15116.3
14516.1
12936.2
14370.1
15332.1
16785
15333.7
15911.2
14698.6
15980.5
14585.8
16028
15742.5
15504.9
16502
15718.8
14750.6
13063.3
13356.3
12095.1
16115.4
15000.5
11415
12922.1
12612.1
11836.3
12469.9
12078.4
9051.42
12274.4
10858.2
10723.4
10647.9
10331.9
9954.82
8123.51
9308.89
8163.63
10709.3
7574.2
10608
8817.33
8912.98
8253.14
11491.3
9433.8
8675.69
10528.3
10894.5
10836.7
11109.7
10577
11118.5
12904.8
10842.6
10477.5
10874.2
11606.8
12868
13303.4
12626.4
13521.9
12635.4
13589.2
13024.8
13414.2
12843
12820.6
15200
13474.7
12527.2
13930.2
13106.5
14855.9
13876.1
13596
14122.9
13067.9
13922.8
15095
13468.4
13162.3
13455
13110.2
14341.2
13753.7
12203.3
13135.8
13603.7
14267.1
13956
15140.6
13371.4
12752
13517.2
14134.9
14859.6
13750.2
13570.7
14633
12883.2
14196.6
15108.5
14219.9
13194.6
14070
14131.6
14432.1
14045.7
14792.5
13152.8
13936.1
13064.6
13860.8
12785.9
14332.3
13518.8
13991.5
13396.8
12918.2
13925.8
15370.5
15651.3
14427.7
15786.2
13231
14786.2
13677.1
13826.3
14967.1
15266.9
16442.8
14666.6
14331.7
13513.2
13931.5
13866.5
11698.7
15759.1
15171.4
15420.1
15000.9
15685.3
13814.8
15547.4
14171.7
13578.5
15405.2
15392.6
13612
15886.7
16307.4
15853.3
14799.4
15011.4
16574.4
15085.9
14543.3
16139
16303.7
14609.9
17055.6
14295.5
14011.8
14483.7
11957.9
14519
12551.1
14222
13321
15326.3
7581.45
12110.9
14298.6
15988.6
15473.4
15305.1
14337.5
13936.4
13740.6
14848.8
14783.2
15218
14432.3
16354.5
14115.3
15172
15211.5
16145.3
14285
